id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
328928,US-0941,seaplane_base,Aero Estates Seaplane Base,32.0791751,-95.4324805,345,NA,US,US-TX,Frankston,no,,,TX1,,,
41519,SYMR,small_airport,Matthews Ridge Airport,7.488112,-60.184777,324,SA,GY,GY-BA,Matthews Ridge,no,SYMR,MWJ,,,,
316777,SKSL,small_airport,Santa Rosalia Airport,5.1309,-70.8682,400,SA,CO,CO-VID,Santa Rosalia,no,SKSL,SSL,,,,
24686,T22,heliport,Charles L Kelly Army Heliport,29.46689987,-98.41699982,666,NA,US,US-TX,Fort Sam Houston,no,T22,,T22,,,
24698,T71,small_airport,Cuero Municipal Airport,29.08359909,-97.26689911,214,NA,US,US-TX,Cuero,no,T71,,T71,,,
24702,T80,small_airport,Bishop's Landing Airport,33.37730026,-96.72889709,750,NA,US,US-TX,Celina,no,T80,,T80,,,
42186,PA-0005,small_airport,Corazón de Jesús Airport,9.017219543,-77.98069763,1008,NA,PA,PA-5,Nurna,no,,,,,,
1550,CSP6,small_airport,Montreal / Aéroparc Île Perrot,45.37609863,-73.90720367,100,NA,CA,CA-QC,Montréal,no,CSP6,,CSP6,,https://en.wikipedia.org/wiki/Montr%C3%A9al/A%C3%A9roparc_%C3%8Ele_Perrot,SP6
28289,CSP8,seaplane_base,Lac Sept-Îles Seaplane Base,46.939701,-71.745003,685,NA,CA,CA-QC,,no,CSP8,,CSP8,,,SP8
24716,TA08,small_airport,Flying M Airport,33.14960098,-96.27390289,585,NA,US,US-TX,Floyd,no,TA08,,TA08,,,
31562,ZUGU,medium_airport,Guangyuan Airport,32.39110184,105.7020035,,AS,CN,CN-51,Guangyuan,yes,ZUGU,GYS,,,https://en.wikipedia.org/wiki/Guangyuan_Airport,
24722,TA14,heliport,Lpc Heliport,29.8348999,-95.1187973,41,NA,US,US-TX,Channelview,no,TA14,,TA14,,,
24725,TA17,small_airport,Live Oak Ranch Airport,30.18720055,-96.4332962,387,NA,US,US-TX,Brenham,no,TA17,,TA17,,,
24732,TA24,small_airport,Smoky Bend Ranch Airport,31.472514,-98.702014,1320,NA,US,US-TX,Mullin,no,TA24,,TA24,,,
1567,CSU7,small_airport,Lac-à-la-Tortue (Water Aerodrome) Airport,46.61669922,-72.62580109,427,NA,CA,CA-QC,Lac-à-la-Tortue,no,CSU7,,CSU7,,https://en.wikipedia.org/wiki/Lac-%C3%A0-la-Tortue_Water_Aerodrome,SU7
1568,CSV2,heliport,Ste-Agathe (AIM) Heliport,46.110987,-74.293832,1250,NA,CA,CA-QC,Ste-Agathe,no,CSV2,,CSV2,,,SV2
1573,CSX5,small_airport,Grant Airport,45.47190094,-73.19940186,110,NA,CA,CA-QC,St-Mathias,no,CSX5,,CSX5,,https://en.wikipedia.org/wiki/St-Mathias/Grant_Airport,SX5
24750,TA42,closed,Fly-N-Fish Lodge Airport,32.712898,-94.124901,195,NA,US,US-TX,Uncertain,no,,,,,,TA42
28334,CSY8,seaplane_base,Natashquan (Lac De L'Avion) Seaplane Base,50.189201,-61.753899,35,NA,CA,CA-QC,,no,CSY8,,CSY8,,,SY8
24757,TA49,small_airport,Keno Field,30.75510025,-97.79989624,1000,NA,US,US-TX,Andice,no,TA49,,TA49,,,
24758,TA50,small_airport,Cielo Dorado Estates Airport,31.909819,-106.641657,3750,NA,US,US-NM,Anthony,no,NM05,,NM05,http://www.cielodoradoestates.com/,,"TA50, Sunland Park, anthony, cielo dorado"
1583,CSZ6,heliport,St-Jérôme (Hydro-Québec) Heliport,45.7707635,-74.02699739,340,NA,CA,CA-QC,St-Jérôme,no,CSZ6,,CSZ6,,,SZ6
16958,CT00,heliport,Electro-Methods Inc Heliport,41.83200073,-72.60089874,104,NA,US,US-CT,South Windsor,no,CT00,,CT00,,,
16966,CT08,small_airport,Gardner Lake Airport,41.5082016,-72.24369812,485,NA,US,US-CT,Colchester,no,CT08,,CT08,,https://en.wikipedia.org/wiki/Gardner_Lake_Airport,
24773,TA66,small_airport,Freedom Springs Ranch Airport,29.71409988,-98.86000061,1400,NA,US,US-TX,Pipe Creek,no,TA66,,TA66,,,
24776,TA69,heliport,Lupton Farms Heliport,32.81679916,-96.58360291,500,NA,US,US-TX,Sunnyvale,no,TA69,,TA69,,,
24778,TA71,heliport,Terrell Community Hospital Heliport,32.71,-96.2784,480,NA,US,US-TX,Terrell,no,TA71,,TA71,,,
16979,CT22,heliport,H O Penn-1 Heliport,41.66070175,-72.72840118,140,NA,US,US-CT,Newington,no,CT22,,CT22,,,
24785,TA78,small_airport,Putty Ranch Airport,31.97240067,-98.06140137,1143,NA,US,US-TX,Hico,no,TA78,,TA78,,,
24787,TA80,small_airport,U U Ranch Airport,33.89319992,-96.92810059,740,NA,US,US-TX,Whitesboro,no,TA80,,TA80,,,
24791,TA84,small_airport,Miller Ranch Airport,28.35499954,-99.93319702,750,NA,US,US-TX,Carrizo Springs,no,TA84,,TA84,,,
24794,TA87,small_airport,Carter-Norman Airport,33.10739899,-97.54810333,737,NA,US,US-TX,Boyd,no,TA87,,TA87,,,
16994,CT37,heliport,Sikorsky Bridgeport Heliport,41.16120148,-73.20290375,7,NA,US,US-CT,Bridgeport,no,CT37,,CT37,,,
16997,CT40,heliport,Bob Thomas Ford Heliport,41.36980057,-72.91729736,80,NA,US,US-CT,Hamden,no,CT40,,CT40,,,
316418,TBA,closed,Tabibuga Airport,-5.5766,144.6508,4400,OC,PG,PG-JI,Tabibuga,no,,TBA,,,,
17009,CT52,small_airport,Flying Ridge Airstrip,41.36819839,-73.29119873,610,NA,US,US-CT,Newtown,no,CT52,,CT52,,,
17010,CT53,heliport,Mountain View Heliport,42.01929855,-72.48370361,290,NA,US,US-CT,Somers,no,CT53,,CT53,,,
17011,CT54,heliport,North Branford Heliport,41.33570099,-72.79070282,255,NA,US,US-CT,North Branford,no,CT54,,CT54,,,
17012,CT55,heliport,North Haven Heliport,41.36729813,-72.88009644,10,NA,US,US-CT,North Haven,no,CT55,,CT55,,,
300514,ZUTC,medium_airport,Tengchong Tuofeng Airport,24.93805556,98.48583333,6250,AS,CN,CN-53,Tengchong,yes,ZUTC,TCZ,,,https://en.wikipedia.org/wiki/Tengchong_Tuofeng_Airport,
45340,CT62,heliport,Twin Manufacturing Company Heliport,41.809722,-72.609722,60,NA,US,US-CT,South Windsor,no,CT62,,CT62,,,
17024,CT69,heliport,Nasin Heliport,41.72539902,-72.1917038,242,NA,US,US-CT,Willimantic,no,CT69,,CT69,,,
301111,SL-0001,heliport,Mammy Yoko Heliport,8.492311249,-13.28845739,,AF,SL,SL-W,,no,,,JMY,,,
17034,CT79,heliport,Merritt 7 Helistop,41.14479828,-73.42819977,105,NA,US,US-CT,Norwalk,no,CT79,,CT79,,,
17035,CT80,small_airport,Stonington Airpark,41.34730148,-71.8859024,7,NA,US,US-CT,Stonington,no,CT80,,CT80,,,
17039,CT85,small_airport,Roberts Farm Airport,41.88980103,-72.61509705,37,NA,US,US-CT,East Windsor,no,CT85,,CT85,,,
17046,CT92,heliport,Bemer Heliport,41.6228981,-72.6006012,160,NA,US,US-CT,Portland,no,CT92,,CT92,,,
17048,CT94,closed,"Tilcon Roncari, Inc. Heliport",41.936501,-72.735101,200,NA,US,US-CT,East Granby,no,,,,,,CT94
24828,TE20,heliport,Putman Heliport,33.02259827,-96.53690338,550,NA,US,US-TX,Wylie,no,TE20,,TE20,,,
24835,TE27,small_airport,Harrison Piloncillo Ranch Airport,28.25440025,-99.59919739,520,NA,US,US-TX,Catarina,no,TE27,,TE27,,,
24845,TE37,small_airport,Canyon Ranch Airport,30.26910019,-100.4509964,2306,NA,US,US-TX,Sonora,no,TE37,,TE37,,,
24848,TE40,small_airport,Caselman Ranch Airport,32.67480087,-98.82620239,1387,NA,US,US-TX,Breckenridge,no,TE40,,TE40,,,
1595,CTG2,heliport,Montreal / St-Hubert Helicraft,45.53191916,-73.41086447,96,NA,CA,CA-QC,Montréal,no,CTG2,,CTG2,,,TG2
43330,CTK7,small_airport,Selkirk / Kindy Airstrip,42.85111237,-79.87916565,686,NA,CA,CA-ON,,no,CTK7,,TK7,,,
24865,TE57,small_airport,Haass Field,29.44479942,-99.12280273,945,NA,US,US-TX,Hondo,no,TE57,,TE57,,,
1606,CTN6,small_airport,Treherne (South Norfolk Airpark) Airport,49.65969849,-98.66529846,1190,NA,CA,CA-MB,Treherne,no,CTN6,,CTN6,,https://en.wikipedia.org/wiki/Treherne_(South_Norfolk_Airpark),TN6
24875,TE67,small_airport,Cibolo Sea-Willo Airpark,29.42910004,-98.13169861,517,NA,US,US-TX,New Berlin,no,TE67,,TE67,,,
24877,TE69,heliport,Polly Ryon Memorial Hospital Heliport,29.57559967,-95.77079773,100,NA,US,US-TX,Richmond,no,TE69,,TE69,,,
24879,TE71,small_airport,Ghsa-Wallis Glideport Gliderport,29.61109924,-96.0279007,127,NA,US,US-TX,Wallis,no,TE71,,TE71,,,
28151,CTQ3,seaplane_base,Aguanish Seaplane Base,50.230595,-62.112499,,NA,CA,CA-QC,Aguanish,no,CTQ3,,CTQ3,,https://en.wikipedia.org/wiki/Aguanish_Water_Aerodrome,
1610,CTQ4,closed,Lennoxville (Airview) Airport,45.35329819,-71.86250305,575,NA,CA,CA-QC,Lennoxville,no,CTQ4,,CTQ4,,https://en.wikipedia.org/wiki/Lennoxville_(Airview)_Airport,TQ4
1615,CTS2,heliport,Quebec / Beauport (HQ) Heliport,46.87952064,-71.19414411,320,NA,CA,CA-QC,Québec,no,CTS2,,CTS2,,,"TS2, Quebec City"
24889,TE81,small_airport,Smither Field,33.30970001,-97.09279633,655,NA,US,US-TX,Denton,no,TE81,,TE81,,,
1617,CTT5,small_airport,La Romaine Airport,50.259701,-60.679401,90,NA,CA,CA-QC,La Romaine,no,CTT5,ZGS,CTT5,,https://en.wikipedia.org/wiki/La_Romaine_Airport,"TT5, Gethsemani"
28290,CTX2,seaplane_base,Lac Trévet Seaplane Base,48.15940094,-76.13780212,1420,NA,CA,CA-QC,,no,CTX2,,CTX2,,,
301231,CTY4,small_airport,Olds / North 40 Ranch Airstrip,51.90017051,-114.1478205,3410,NA,CA,CA-AB,,no,CTY4,,,,,
26464,VCCA,medium_airport,Anuradhapura Air Force Base,8.30148983,80.42790222,324,AS,LK,LK-7,Anuradhapura,no,VCCA,ACJ,,,https://en.wikipedia.org/wiki/Anuradhapura_Airport,SLAF Anuradhapura
42294,CU-0010,small_airport,El Frances Airport,22.61790085,-82.92819977,16,NA,CU,CU-01,El Frances,no,,,,,,
42295,CU-0011,small_airport,Juan de la Cruz Airport,22.69219971,-82.03869629,19,NA,CU,CU-02,Juan de la Cruz,no,,,,,,
42299,CU-0013,small_airport,SanPedro Highway Airstrip,22.9776001,-82.47229767,200,NA,CU,CU-03,Havana,no,,,,,,
46403,CU-0035,small_airport,Francisco Airport,20.79888643,-77.59832382,98,NA,CU,CU-10,,no,,,,,,
300331,TJ-0004,small_airport,Penjikent Airport,39.48222222,67.60555556,3400,AS,TJ,TJ-SU,Panjakent,no,,,,,,
46409,CU-0041,small_airport,Las Cruces Airport,21.05847037,-78.31767082,16,NA,CU,CU-09,,no,,,,,,
46416,CU-0048,small_airport,Cupeyes Airport,21.87280977,-78.54057312,99,NA,CU,CU-08,,no,,,,,,
6382,TJMZ,medium_airport,Eugenio Maria De Hostos Airport,18.25569916,-67.14849854,28,NA,PR,PR-U-A,Mayaguez,yes,TJMZ,MAZ,MAZ,,https://en.wikipedia.org/wiki/Eugenio_Mar%C3%ADa_de_Hostos_Airport,
46419,CU-0051,small_airport,El Asiento Airport,22.25128854,-78.89616966,66,NA,CU,CU-08,,no,,,,,,
46420,CU-0052,small_airport,Adelaide Airport,22.17953672,-78.80965233,100,NA,CU,CU-08,,no,,,,,,
46422,CU-0054,small_airport,Ramblazon de Reyes Airport,21.67916433,-79.07422543,13,NA,CU,CU-08,,no,,,,,,
6388,TLPC,medium_airport,George F. L. Charles Airport,14.0202,-60.992901,22,NA,LC,LC-02,Castries,yes,TLPC,SLU,,http://www.slaspa.com/contentPages/view/george-f-l-charles-airport,https://en.wikipedia.org/wiki/George_F._L._Charles_Airport,Vigie Airport
46432,CU-0064,small_airport,Purio Airport,22.68316274,-79.88828659,66,NA,CU,CU-05,,no,,,,,,
44983,TM-0005,small_airport,Kizyl Atrek West Airport,37.65292451,54.75131035,,AS,TM,TM-B,,no,,,,,,
6397,TM-UT52,medium_airport,Mary North Airport,37.66429901,61.82699966,728,AS,TM,TM-M,Mary,no,,,,,,UT52
46447,CU-0079,small_airport,Caserio la Jocuma North Airport,22.46088986,-83.36200476,85,NA,CU,CU-01,,no,,,,,,
298406,CVK2,heliport,Viking Health Centre Helipad,53.100453,-111.776597,2240,NA,CA,CA-AB,Viking,no,CVK2,,CVK2,,,
28457,CVW2,seaplane_base,Vernon/Wildlife Seaplane Base,50.24359894,-119.3440018,1122,NA,CA,CA-BC,,no,CVW2,,CVW2,,,
321787,CWB2,small_airport,Bracebridge West Airfield,45.059008,-79.399828,755,NA,CA,CA-ON,,no,CWB2,,CWB2,,,
24937,TN21,small_airport,Palmer Village-Napier Lake STOLport,35.44760132,-87.50610352,790,NA,US,US-TN,Hohenwald,no,TN21,,TN21,,,
335889,CWL3,small_airport,Calmar/Wizard Lake Airport,53.115969,-113.769039,2600,NA,CA,CA-AB,Calmar,no,CWL3,,CWL3,,https://en.wikipedia.org/wiki/Calmar/Wizard_Lake_Aerodrome,
24950,TN34,heliport,St Thomas West Hospital Heliport,36.129253,-86.842928,497,NA,US,US-TN,Nashville,no,TN34,,TN34,,,
24952,TN36,small_airport,Flying I Ranch Airport,35.76200104,-89.55120087,350,NA,US,US-TN,Ripley,no,TN36,,TN36,,,
24955,TN39,small_airport,Amacher Strip,35.30559921,-86.23670197,1080,NA,US,US-TN,Tullahoma,no,TN39,,TN39,,,
44935,CY-0006,small_airport,Kophinou Highway Strip,34.8404183,33.42447639,,AS,CY,CY-04,,no,,,,,,
24960,TN44,small_airport,Deerfield Resort Airport,36.34669876,-84.0121994,1350,NA,US,US-TN,Lafollette,no,TN44,,TN44,,,
1653,CYAD,small_airport,La Grande-3 Airport,53.57170105,-76.1964035,775,NA,CA,CA-QC,La Grande-3,no,CYAD,YAR,YAD,,https://en.wikipedia.org/wiki/La_Grande-3_Airport,YAD
1654,CYAG,medium_airport,Fort Frances Municipal Airport,48.65420151,-93.43969727,1125,NA,CA,CA-ON,Fort Frances,yes,CYAG,YAG,,,https://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport,
24970,TN54,heliport,Tan Rara Heliport,35.88259888,-84.11239624,900,NA,US,US-TN,Concord,no,TN54,,TN54,,,
24976,TN60,heliport,Wsmv-Tv Heliport,36.14120102,-87.86199951,650,NA,US,US-TN,Nashville,no,TN60,,TN60,,,
24979,TN64,small_airport,West Wind Airpark,35.5442009,-84.53279877,1000,NA,US,US-TN,Sweetwater,no,TN64,,TN64,,,
39423,SLDA,small_airport,Caranda Airport,-17.51666641,-63.51666641,1082,SA,BO,BO-S,Ichilo,no,SLDA,,,,,
1670,CYBD,medium_airport,Bella Coola Airport,52.387501,-126.596001,117,NA,CA,CA-BC,Bella Coola,yes,CYBD,QBC,,,https://en.wikipedia.org/wiki/Bella_Coola_Airport,YBD
24985,TN70,small_airport,Burkeen Field,35.02619934,-89.70259857,365,NA,US,US-TN,Collierville,no,TN70,,TN70,,,
1680,CYBU,medium_airport,Nipawin Airport,53.33250046,-104.0080032,1220,NA,CA,CA-SK,Nipawin,no,CYBU,,,,https://en.wikipedia.org/wiki/Nipawin_Airport,YBU
1691,CYCL,medium_airport,Charlo Airport,47.990799,-66.330299,132,NA,CA,CA-NB,Charlo,yes,CYCL,YCL,,,https://en.wikipedia.org/wiki/Charlo_Airport,
25006,TN92,heliport,Metrocenter Heliport,36.19169998,-86.8082962,408,NA,US,US-TN,Nashville,no,TN92,,TN92,,,
32245,TNCS,small_airport,Juancho E. Yrausquin Airport,17.64500046,-63.22000122,60,NA,BQ,BQ-U-A,Saba,yes,TNCS,SAB,,,https://en.wikipedia.org/wiki/Juancho_E._Yrausquin_Airport,
1710,CYDN,medium_airport,Dauphin Barker Airport,51.10079956,-100.052002,999,NA,CA,CA-MB,Dauphin,yes,CYDN,YDN,,,https://en.wikipedia.org/wiki/Dauphin_(Lt._Col_W.G._(Billy)_Barker_VC_Airport),
1713,CYDQ,medium_airport,Dawson Creek Airport,55.74229813,-120.1829987,2148,NA,CA,CA-BC,Dawson Creek,yes,CYDQ,YDQ,,,https://en.wikipedia.org/wiki/Dawson_Creek_Airport,
44693,TR-0007,heliport,Atatürk Hospital Helipad,39.90193939,32.7599144,,AS,TR,TR-06,,no,,,,,,
1717,CYEG,large_airport,Edmonton International Airport,53.30970001,-113.5800018,2373,NA,CA,CA-AB,Edmonton,yes,CYEG,YEG,CYEG,http://www.edmontonairports.com/,https://en.wikipedia.org/wiki/Edmonton_International_Airport,YEA
44696,TR-0010,heliport,Denizli Helipad,37.76210785,29.0801239,,AS,TR,TR-20,,no,,,,,,
44778,TR-0014,small_airport,Aksaray Airport,38.31573486,33.80754852,,AS,TR,TR-68,Aksaray,no,,,,,,
44933,TR-0037,small_airport,Muş West Airport,38.78618773,41.46969795,,AS,TR,TR-49,Muş,no,,,,,,
46279,TR-0040,small_airport,Manavgat Airport,36.73574588,31.50864959,7,AS,TR,TR-07,Manavgat,no,,,,,,
1751,CYGV,medium_airport,Havre St Pierre Airport,50.2818985,-63.6114006,124,NA,CA,CA-QC,Havre St-Pierre,no,CYGV,YGV,,,https://en.wikipedia.org/wiki/Havre_St-Pierre_Airport,
25020,TS03,small_airport,Bryant's Landing Airport,32.06150055,-97.7378006,914,NA,US,US-TX,Walnut Springs,no,TS03,,TS03,,,
25021,TS04,small_airport,Rio Vista Ranch Airport,29.83580017,-100.9779968,1774,NA,US,US-TX,Del Rio,no,TS04,,TS04,,,
1759,CYHF,medium_airport,Hearst René Fontaine Municipal Airport,49.71419907,-83.68609619,827,NA,CA,CA-ON,Hearst,no,CYHF,YHF,,,https://en.wikipedia.org/wiki/Hearst_(Ren%C3%A9_Fontaine)_Municipal_Airport,
25028,TS11,small_airport,Glenmar Airport,33.10710144,-95.93000031,531,NA,US,US-TX,Campbell,no,TS11,,TS11,,,
25029,TS12,heliport,Cig 809 Heliport,28.98250008,-96.02880096,53,NA,US,US-TX,Bay City,no,TS12,,TS12,,,
1766,CYHR,medium_airport,Chevery Airport,50.46889877,-59.63669968,39,NA,CA,CA-QC,Chevery,yes,CYHR,YHR,,,https://en.wikipedia.org/wiki/Chevery_Airport,
25036,TS19,heliport,Gws Inc Construction Heliport,29.68079948,-95.40129852,80,NA,US,US-TX,Houston,no,TS19,,TS19,,,
1782,CYJQ,small_airport,Denny Island Airport,52.137937,-128.059748,162,NA,CA,CA-BC,Denny Island,no,CYJQ,,,,https://en.wikipedia.org/wiki/Bella_Bella_(Denny_Island)_Airport,YJQ
25051,TS35,small_airport,West Liberty Airport,30.05830002,-94.97810364,80,NA,US,US-TX,Dayton,no,TS35,,TS35,,,
25057,TS41,heliport,Station 24 Heliport,29.00189972,-96.06690216,57,NA,US,US-TX,Markham,no,TS41,,TS41,,,
1797,CYLB,small_airport,Lac La Biche Airport,54.77030182,-112.0319977,1884,NA,CA,CA-AB,Lac La Biche,no,CYLB,YLB,,,https://en.wikipedia.org/wiki/Lac_La_Biche_Airport,YLB
25064,TS48,heliport,Arco Sabine Heliport,29.71269989,-93.85959625,9,NA,US,US-TX,Sabine Pass,no,TS48,,TS48,,,
25065,TS49,heliport,Station 40 Heliport,30.1840992,-94.5059967,65,NA,US,US-TX,Sour Lake,no,TS49,,TS49,,,
1804,CYLQ,small_airport,La Tuque Airport,47.40969849,-72.78890228,548,NA,CA,CA-QC,La Tuque,no,CYLQ,YLQ,,,https://en.wikipedia.org/wiki/La_Tuque_Airport,YLQ
30660,EG-AUE,small_airport,Abu Rudeis Airport,28.89900017,33.20249939,39,AS,EG,EG-JS,Abu Rudeis,no,,AUE,,,,
1809,CYMA,medium_airport,Mayo Airport,63.61640167,-135.8679962,1653,NA,CA,CA-YT,Mayo,no,CYMA,YMA,,,https://en.wikipedia.org/wiki/Mayo_Airport,
25081,TS65,small_airport,Ducote Airpark,31.35849953,-100.612999,1974,NA,US,US-TX,San Angelo,no,TS65,,TS65,,,
25086,TS70,closed,Jack Miller Airport,32.575102,-97.086998,600,NA,US,US-TX,Mansfield,no,,,,,,"TS70, Jack Miller STOLport"
1828,CYNL,medium_airport,Points North Landing Airport,58.27669907,-104.0820007,1605,NA,CA,CA-SK,Points North Landing,yes,CYNL,YNL,,,https://en.wikipedia.org/wiki/Points_North_Landing_Airport,
1834,CYOD,medium_airport,CFB Cold Lake,54.40499878,-110.2789993,1775,NA,CA,CA-AB,Cold Lake,no,CYOD,YOD,,,https://en.wikipedia.org/wiki/CFB_Cold_Lake,
1838,CYOP,medium_airport,Rainbow Lake Airport,58.49140167,-119.4079971,1759,NA,CA,CA-AB,Rainbow Lake,yes,CYOP,YOP,,,https://en.wikipedia.org/wiki/Rainbow_Lake_Airport,
25109,TS93,heliport,Cathexis Heliport,29.762834,-95.32775,29,NA,US,US-TX,Houston,no,TS93,,TS93,,,Brown & Root-Clinton Heliport
316424,TSI,small_airport,Tsile Tsile Airport,-6.8498,146.3554,500,OC,PG,PG-MPL,Tsile Tsile,no,,TSI,TSL,,,
1848,CYPK,small_airport,Pitt Meadows Airport,49.21609879,-122.7099991,11,NA,CA,CA-BC,Pitt Meadows,no,CYPK,,,,https://en.wikipedia.org/wiki/Pitt_Meadows_Airport,YPK
39509,SLIR,small_airport,Ibori Airport,-13.05000019,-63.66666794,775,SA,BO,BO-B,Itenes,no,SLIR,,,,,
1851,CYPN,medium_airport,Port Menier Airport,49.83639908,-64.28859711,167,NA,CA,CA-QC,Port-Menier,no,CYPN,YPN,,,https://en.wikipedia.org/wiki/Port-Menier_Airport,
1857,CYPT,small_airport,Pelee Island Airport,41.78039932,-82.6780014,572,NA,CA,CA-ON,Pelee Island,no,CYPT,,,,https://en.wikipedia.org/wiki/Pelee_Island_Airport,YPT
309422,TTW,seaplane_base,Tissa Tank Waterdrome,6.2876,81.2906,75,AS,LK,LK-3,Tissamaharama,yes,,TTW,,,,
1863,CYQA,medium_airport,Muskoka Airport,44.97470093,-79.30329895,925,NA,CA,CA-ON,Muskoka,no,CYQA,YQA,,,https://en.wikipedia.org/wiki/Muskoka_Airport,
1871,CYQL,medium_airport,Lethbridge County Airport,49.63029861,-112.8000031,3048,NA,CA,CA-AB,Lethbridge,yes,CYQL,YQL,,,https://en.wikipedia.org/wiki/Lethbridge_County_Airport,Kenyon Field
6413,TVSC,medium_airport,Canouan Airport,12.699,-61.3424,11,NA,VC,VC-06,Canouan,yes,TVSC,CIW,,,https://en.wikipedia.org/wiki/Canouan_Airport,
329943,US-1047,closed,Braman Heliport,26.761451,-80.050319,0,NA,US,US-FL,West Palm Beach,no,,,,,,6FL8
25135,TX18,heliport,Redmond Taylor Army Heliport,32.73379898,-96.97229767,480,NA,US,US-TX,Dallas,no,TX18,,TX18,,,
25136,TX19,small_airport,Russells Ranch Airport,33.53620148,-94.90720367,400,NA,US,US-TX,Annona,no,TX19,,TX19,,,
25150,TX34,small_airport,Windy Tales Airport,32.84841537,-97.98430634,980,NA,US,US-TX,Mineral Wells,no,TX34,,TX34,,,
25153,TX37,small_airport,Flying S Ranch Airport,33.13180161,-97.76860046,850,NA,US,US-TX,Bridgeport,no,TX37,,TX37,,,
1941,CYVR,large_airport,Vancouver International Airport,49.19390106,-123.1839981,14,NA,CA,CA-BC,Vancouver,yes,CYVR,YVR,,http://www.yvr.ca/,https://en.wikipedia.org/wiki/Vancouver_International_Airport,
